,FMID,Market_Name,City,State,Lat,Lon
321,1002984,Atchison Farmers Market,Atchison,Kansas,39.560736999999996,-95.119878
322,1003223,Athens Farmers Market,Athens,Illinois,39.9602,-89.723
323,1005086,Athens Farmers Market,Athens,Ohio,39.335916299999994,-82.0584387
324,1018305,Athens Farmers Market,Athens,Michigan,42.091051,-85.235417
325,1010034,Athens Farmers Market at Market Park,Athens,Tennessee,35.441046,-84.591849
326,1008974,Athens Farmers Market Downtown,Athens,Georgia,33.959569,-83.37605500000001
327,1018033,"Athens Farmers Market, L.L.C.",Athens,Georgia,33.959088,-83.380247
328,1018032,"Athens Farmers Market, LLC",Athens,Georgia,33.9644564,-83.4121317
329,1000297,Athens Locally Grown,Athens,Georgia,33.956317999999996,-83.383849
330,1011861,Athens Saturday Market,Athens,Alabama,34.8013039,-86.9735003
331,1002987,Atherton Market,Charlotte,North Carolina,35.20844,-80.86126999999999
332,1000750,Athol Farmers Market,Athol,Massachusetts,42.5892837,-72.21583670000001
333,1006095,Atlanta State Farmers Market,Forest Park,Georgia,33.6168,-84.4009
334,1000708,Atlantic City Farmers' Market,Atlantic City,New Jersey,39.363,-74.4256
335,1000464,Atlantic Farmers Market,Atlantic,Iowa,41.4043,-94.9965
336,1006303,Atlantic Highlands Chamber of Commerce Farmers' Market,Atlantic Highlands,New Jersey,40.412777,-74.038861
337,1001503,Attala County Farmers Market,Kosciusko,Mississippi,33.066107,-89.579812
338,1002860,Attalla City Farmers Market,Attalla,Alabama,34.021763899999996,-86.08858520000001
339,1018330,"Attleboro Farmers Market, inc",Attleboro ,Massachusetts,41.937562,-71.299235
340,1010003,Atwater Village Farmers' Market,Los Angeles ,California,34.118435,-118.25983000000001
341,1000655,Auburn Dewitt Center Farmers Market,Auburn,California,38.9218,-121.098
342,1006311,Auburn Farmer's Market,Auburn,Georgia,34.0137,-83.82799999999999
343,1002377,Auburn Farmers Co-op Market Inc.,Auburn,New York,42.933811999999996,-76.57016899999999
344,1001349,Auburn Farmers Market,Auburn,Indiana,41.3606,-85.0514
345,1003772,Auburn Farmers Market,Auburn,Kansas,38.909597,-95.81573399999999
346,1006712,Auburn Farmers Market,Auburn,Massachusetts,42.2047,-71.8358
347,1019789,Auburn Farmers Market,Auburn,Washington,47.298266999999996,-122.21845900000001
348,1018270,Auburn Farmers' market,Auburn ,Maine,44.087793,-70.224564
349,1006410,Auburn Hills Farmers Market,Auburn Hills,Michigan,42.6337033,-83.220416
350,1001569,Auburn Marketplace Farmers Market,Auburn,California,38.9007,-121.068
351,1000736,Auburn Old Town Farmers Market,Auburn,California,38.8961,-121.07600000000001
352,1003923,Audubon Farmers Market,Minneapolis,Minnesota,45.016819,-93.23712900000001
353,1005375,Audubon Farmers Market,Audubon,Iowa,41.7386,-94.9375
354,1008999,Audubon Park Community Market,Orlando,Florida,28.568415,-81.346417
355,1003866,Augsburg Farmers Market,Minneapolis,Minnesota,44.9665,-93.2407
356,1004300,Augusta Farmers' Market at Mill Park,Augusta,Maine,44.321616999999996,-69.772623
357,1000870,Augusta State Farmer's Market,AUGUSTA,Georgia,33.462514,-81.9641247
358,1000559,Aurora Local Farmer's Market - Summer Market,Aurora,Missouri,36.948908,-93.72018670000001
359,1005604,Aurora Local Farmers' Market,Aurora,Missouri,36.94886939999999,-93.7201122
360,1010694,Aurora Local Farmers' Market - Winter Market,Aurora ,Missouri,36.970302000000004,-93.717404
361,1011929,Aurora's Farmers Market Downtown,Aurora ,Illinois,41.762039,-88.308684
362,1011927,Aurora's Farmers Market East,Aurora ,Illinois,41.744077000000004,-88.247947
363,1011928,Aurora's Farmers Market West,Aurora ,Illinois,41.764832,-88.362122
364,1001695,Ausable Valley Farmers Market,Ausable Forks,New York,44.4427,-73.6676
365,1002491,Austin (Chicago) Farmers Market,Chicago,Illinois,41.8851,-87.626
366,1012430,Austin Farmers' Market,Austin,Minnesota,43.66672,-92.969561
367,1011490,Austintown Farmers Market,Austintown,Ohio,41.070510999999996,-80.77409399999999
368,1011826,Authentically Ajo Farmers Market,Ajo ,Arizona,32.3726313,-112.86228840000001
369,1005376,Ava Farmers Market,Ava,Illinois,37.8883,-89.4946
370,1010695,Ava Growers' Market,Ava ,Missouri,36.951999,-92.66044570000001
371,1003539,Aventura  mall market,adventura,Florida,25.87024,-80.17362
372,1007033,Avery County Farmers Market,Newland,North Carolina,36.0822,-81.9219
373,1019396,Avon Farmers Market,Avon,Indiana,39.765279,-86.38263
374,1011092,Avon Lake Farmers Market,Avon Lake,Ohio,41.509613,-82.020624
375,1019126,Avon Library Farmers Market,AVON,Connecticut,41.78971,-72.860448
376,1000898,Avon Market Days,Avon,New York,42.910709000000004,-77.733822
377,1000502,Awendaw Farmers and Fresh Seafood Market,Awendaw,South Carolina,32.9901,-79.64399999999999
378,1003520,AYA Community Markets,Washington,District of Columbia,38.8792834,-77.0175504
379,1007435,Ayer Farmers Market,Ayer,Massachusetts,42.56,-71.5894
380,1006907,Azalea Street Marketplace,Rosepine,Louisiana,30.854,-93.2905
381,1004803,Aztec Farmers' Market,Aztec,New Mexico,36.827899,-107.98909599999999
382,1010696,B2B (Back to Basics) Farmers' Maket - Pineville,Pineville ,Missouri,36.593521,-94.383498
383,1005235,B2B (Back to Basics) Farmers' Market,Anderson,Missouri,36.6396152,-94.4265963
384,1010697,B2B Farmers' Market- Thursdays,Anderson ,Missouri,36.67013,-94.44080799999999
385,1002624,Back Mountain Farmers Market,Dallas,Pennsylvania,41.3327,-75.96300000000001
386,1000029,Bagley Area Farmrs Market,Bagley,Minnesota,47.5218,-95.397
387,1005228,Bagnell Dam Farmers' Market,Lake Ozark,Missouri,38.1973,-92.6417
388,1019044,Bainbridge Farm Market,bainbridge,Indiana,39.762232899999994,-86.817696
389,1010608,Bainbridge Farmers Market,Bainbridge,Georgia,30.9073968,-84.5755207
390,1004633,Bainbridge Island Farmers' Market,Bainbridge Island,Washington,47.626022999999996,-122.519178
391,1003411,Baker City Farmers Market,Baker City,Oregon,44.782835999999996,-117.82303600000002
392,1000540,Bakersfield Health Dept CFM,Bakersfield,California,35.383,-118.96799999999999
393,1003134,Bakersfield Mt. Vernon Farmers Market,Lindsay,California,36.203,-119.088
394,1001448,Bakersfield Wall St. Alley Farmers Market,Bakerfield,California,35.3867,-119.023
395,1001017,Bakersville Farmers Market,Bakersviile,North Carolina,36.0159,-82.1572
396,1007121,BALD EAGLE VALLEY METHODIST CHURCH,Runville,Pennsylvania,40.963,-77.839
397,1004882,Baldwin City Farmers' Market,Baldwin City,Kansas,38.774763,-95.188036
398,1009475,Baldwin Farmers Market,"Baldwin, Nassau County",New York,40.6424,-73.6128
399,1009163,Baldwin Lake Vegetable Market,Big Bear City,California,34.2891,-116.811
400,1003720,Baldwin Park Farmers Market,Baldwin Park,California,34.0856,-117.965
401,1019076,Baldwin's Main St. Farmers Market,Baldwin,Wisconsin,44.966999,-92.370763
402,1008721,Ballard County Farmers' Market,La Center ,Kentucky,37.071983,-88.966491
403,1011333,Ballard Farmers Market,Seattle,Washington,47.667590999999994,-122.384667
404,1006740,Ballston Farmers Market,Arlington,Virginia,38.8826,-77.1165
405,1003662,Ballston Spa Farmers Market,Ballston Spa,New York,43.002364,-73.84984
406,1003814,Balsam Lake Farmers Market,Balsam Lake,Wisconsin,45.4511,-92.4571
407,1006519,Baltimore County Farmers' Market,Lutherville=Timonium,Maryland,39.4398,-76.6264
408,1000790,Baltimore Farmers' Market,Baltimore,Maryland,39.29290039999999,-76.621478
409,1001027,Bancroft Street Farmers Market,Omaha,Nebraska,41.2339,-95.93
410,1010688,Bandera Farmers Market,Bandera,Texas,29.727714000000002,-99.074251
411,1008053,Bangor Farmers Market,Bangor,Michigan,42.3123539,-86.1090777
412,1012081,Bangor Farmers' Market,Bangor,Maine,44.8039587,-68.771649
413,1012134,banning market night,banning,California,33.924896999999994,-116.889524
414,1010152,Bar Harbor Eden Farmers' Market,Bar Harbor,Maine,44.383067,-68.20338100000001
415,1002881,Barberville Family Farm Swap & Market,Barberville,Florida,29.182617999999998,-81.425782
416,1004549,Barbour County Community Garden Market,Philippi,West Virginia,39.151808,-80.036253
417,1001612,Barbour County Farmers Market,Eufaula,Alabama,31.8929,-85.1431
418,1008918,Barclays Center,Brooklyn,New York,40.677963,-73.951143
419,1007268,Bardstown Farmers Market,Bardstown,Kentucky,37.810078999999995,-85.465096
420,1008466,Barham Cattle Company & Family Farm,Kearney,Missouri,39.325678,-94.37225
421,1003082,Barker Farmers Market,Barker,New York,43.3301158,-78.55480229999999
422,1018168,Barker's Island Farmers Market,Superior ,Wisconsin,46.722303100000005,-92.068366
423,1001604,Barnegat Farmers Market,Barnegat,New Jersey,39.7536,-74.2225
424,1003211,Barnesville Farmers Market,Barnesville,Ohio,39.9881,-81.1739
425,1000353,Barnesville/Lamar County Farmers Market,Barnesville,Georgia,33.0515,-84.1573
426,1002354,Barre Farmer's Market,Barre,Massachusetts,42.421809,-72.105138
427,1018517,Barre Farmers Market,Barre,Vermont,44.1970059,-72.4975505
428,1003976,Barren County Regional Farmers' Market,Glasgow,Kentucky,36.99604,-85.91528000000001
429,1002269,Barrington Farmers Market,Barrington,Illinois,42.1524,-88.1348
430,1007010,Barrington Farmers Market,Barrington,New Hampshire,43.2228,-71.0469
431,1003550,Barry University Green Market,Miami Beach,Florida,25.8785,-80.1967
432,1012205,Barryville Farmers' Market,Barryville,New York,41.477835999999996,-74.913476
433,1002936,Barstow Market Festival Farmers Market,Barstow,California,34.8988,-117.023
434,1006001,Bartel Pritchard Square Greenmarket,Brooklyn,New York,40.6611,-73.979316
435,1002564,Bartlesville Farmers Market,Bartlesville,Oklahoma,36.7465,-95.9768
436,1006441,Bartlett Farmers Market,Bartlett,Illinois,41.9899,-88.1846
437,1008194,Bartlett Station Farmers Market,Bartlett,Tennessee,35.197448,-89.872424
438,1009308,Barton Creek Farmers Market,Austin,Texas,30.3222,-97.7557
439,1009402,Barton Creek Farmers Market (Highland Mall),Austin,Texas,30.3244,-97.7157
440,1003335,Basalt Sunday Market,Basalt,Colorado,39.3688,-107.036
441,1010197,Basin Farmers Market,Basin,Wyoming,44.379957399999995,-108.0389895
442,1009522,Bass Lake Center Farmers Market,Maple Grove ,Minnesota,45.0658,-93.445
443,1004987,Bass River Farmers Market,South Yarmouth,Massachusetts,41.6658325195313,-70.18536376953129
444,1000436,Bastrop 1832 Farmers Market,Bastrop,Texas,30.110719,-97.312067
445,1005439,Batavia Farmers Market,Batavia,Illinois,41.849249,-88.31044399999999
446,1006462,Bath County Farmers Market,Hot Springs,Virginia,38.001164,-79.833811
447,1001325,Bath County Farmers' Market,Owingsville,Kentucky,38.138877,-83.720326
448,1007420,Bath Farmers Market,Bath,Michigan,42.816181,-84.449093
449,1002294,Bath Saturday Farmers Market,Steuben,New York,42.9467,-75.5123
450,1007305,Bath Winter and Summer Market,Bath,Maine,43.9141,-69.8318
451,1010533,Batten's Farmers Market & Davie Agritourism Center,Davie,Florida,26.056493300000003,-80.2331816
452,1019712,Battle Creek Farmers Market,Battle Creek,Michigan,42.31994,-85.18510699999999
453,1003806,Battlefield Farmers Market,Rock Spring,Georgia,34.848803000000004,-85.248013
454,1004026,Baxter Farmers Market,Baxte,Iowa,41.8251,-93.1496
455,1019617,Bay Area Farmers Market ,Friendswood,Texas,29.549075,-95.151154
456,1000919,Bay County Farmers Market,Bay City,Michigan,43.5895,-83.8881
457,1003239,Bay County Farmers Market,Panama City,Florida,30.1748,-85.6338
458,1000057,Bay Ridge Greenmarket,New York,New York,40.61695,-74.03210200000001
459,1005817,Bayberry Plaza Farmers Market,Liverpool,New York,43.1389,-76.2254
460,1016880,Bayfield Downtown Farmers Market,Bayfield,Colorado,37.225578999999996,-107.602898
461,1003728,Bayfield Lion's Club Farmers Market,Bayfield,Wisconsin,46.4337,-91.0592
462,1007808,Bayou Teche Market,St. Martinville,Louisiana,30.1241,-91.8267
463,1004003,Bayport Farmers Market,Bayport,Minnesota,45.019,-92.7794
464,1010298,Bayside Farmers Market,St. Ignace,Michigan,45.867004,-84.720967
465,1012004,Bayside Harvest Market,Crisfield ,Maryland,37.979131,-75.861666
466,1008861,Bayview Farmers Market,Langley ,Washington,48.006879,-122.461312
467,1007020,Bayville Farmers Market,New York,New York,40.9053,-73.5492
468,1009448,Baywood Los Osos Farmers Market,Baywood,California,35.3282,-120.84100000000001
469,1003912,Baywood/Los Osos Certified Farmers Market,Baywood ,California,35.328154,-120.840899
470,1009473,Be Local Winter Farmer's Market,Fort Collins,Colorado,40.5878,-105.07799999999999
471,1012753,Beach Baptist Farmers Market,Fort Myers Beach ,Florida,26.442505999999998,-81.930516
472,1001852,Beaches Green Market,Neptune Beach,Florida,30.314978000000004,-81.397288
473,1006359,Beacon Farmers Market (Summer),Beacon,New York,41.504816,-73.985119
474,1018391,Bean Blossom Farmers' Market,Morgantown,Indiana,39.266784,-86.25009200000001
475,1009334,Bear Creek Farmers Market,Belmont,Mississippi,34.5108,-88.2108
476,1018602,Beatrice Farmers' Market,Beatrice,Nebraska,40.265715,-96.74383
477,1018735,Beaumont Farmers' Market,"Beaumont, ",Texas,30.067677000000003,-94.167186
478,1001275,"Beaumont Hospital Royal Oak, Farmers Market",Royal Oak,Michigan,42.514952,-83.19211899999999
479,1001827,Beaver County Fruit Company I,Beaver,Pennsylvania,40.7199,-80.3239
480,1011675,Beaver Dam Farmer's Market,"Beaver Dam, Kentucky",Kentucky,37.400207,-86.870931
481,1001828,Beaver Falls Farmers Market,Beaver Falls,Pennsylvania,40.7596,-80.3207
482,1018759,Beaverdale Farmers Market,Des Moines ,Iowa,41.620058,-93.6731823
483,1001403,Beaverton Farmers Market,Beaverton,Oregon,45.484265,-122.805002
484,1008103,Beaverton Farmers Market - Wednesday,Beaverton ,Oregon,45.484265,-122.805002
485,1011291,Bedford Farmer's Market,Temperance ,Michigan,41.765307,-83.596275
486,1011041,Bedford Farmers Market,Bedford,Indiana,38.861548,-86.483982
487,1018709,Bedford Farmers Market,Bedford,New Hampshire,42.950361,-71.482505
488,1018388,Bedford Hills Winter Farmers' Market,Bedford Hills,New York,41.237316,-73.699936
489,1019400,Bedminster Farmers Market,Bedminster,New Jersey,40.662856,-74.646889
490,1009202,Bedner's Farm Fresh Market,Boynton Beach  ,Florida,26.4917,-80.2051
491,1005936,Bee Hive Farmers' Market,Poplar Bluff,Missouri,36.7588,-90.3849
492,1018658,Beechmont Open Air Market,Louisville,Kentucky,38.1841037,-85.7676285
493,1010368,BeeHaven Farm Roadside Market,Harrisburg,Nebraska,41.442823,-103.65178900000001
494,1006161,"Beets, Beats, and Eats Farmers Market",Ortonville,Michigan,42.852734000000005,-83.443812
495,1005696,"Beginning May 11, 2011",Camp Point,Illinois,40.0406,-91.0753
496,1010607,Bel Air Farmers' Market,Bel Air,Maryland,39.535284000000004,-76.351011
497,1012635,Belchertown Farmers Market,Belchertown,Massachusetts,42.277868,-72.40138
498,1011913,Belding Beatnik Bazaar,Belding,Michigan,43.096859,-85.228826
499,1004782,Belen Farmers' Market,Belen,New Mexico,34.66278,-106.7752
500,1009384,Belfair Farmers Market,Belfair,Washington,47.4515,-122.82700000000001
501,1008797,Belfast Farmers' Market,Belfast,Maine,44.4292136,-69.0139675
502,1004852,Belgrade Lions Farmers Market,Belgrade,Montana,45.7732,-111.185
503,1007195,Belington Farmers Market,Belington,West Virginia,39.0251,-79.9357
504,1007653,Bell County Farmers Market Association I,Belton,Texas,31.0559,-97.4619
505,1007182,Bell County Farmers Market Association II,Temple,Texas,31.0945,-97.34200000000001
506,1004824,Bella Vista CFM,Bella Vista,California,40.6378,-122.235
507,1003347,Bella Vista Farmers Market,Bella Vista,Arkansas,36.4714,-94.241
508,1011051,Bellaire Farmers Market,Bellaire,Michigan,44.974831,-85.205265
509,1012629,Belle Plaine Farmers Market,Belle Plaine ,Iowa,41.896304799999996,-92.2749472
510,1001076,Belleair's Market on the Mall,Belleair,Florida,27.9351,-82.8035
511,1010227,Bellefonte DE Farmers Market,Bellefonte ,Delaware,39.766661,-75.499515
512,1007114,Bellefonte FM,Bellefonte,Pennsylvania,40.9122,-77.778
513,1011902,Belleville Farmer's Market,Belleville ,Kansas,39.823532,-97.63102099999999
514,1001082,Belleville Farmers Market,Belleville,Michigan,42.2083,-83.4907
515,1001176,Belleville Farmers' Market & Livestock,Belleville,Pennsylvania,40.6046,-77.7229
516,1008875,Belleville Old Town Market,Belleville ,Illinois,38.513605,-89.985586
517,1005468,Bellevue Area Farmers Market,Bellevue,Iowa,42.262,-90.455
518,1001204,Bellevue Farmers Market,Bellevue,Michigan,42.44585,-85.018644
519,1002917,Bellevue Farmers Market,Bellevue,Washington,47.626000000000005,-122.20200000000001
520,1010259,Bellevue Farmers' Market,Bellevue,Nebraska,41.139604299999995,-95.8936715
521,1004973,Bellflower Farmers Market,Bellflower,California,33.8847,-118.134
522,1008140,Bellingham Farmers Market,Bellingham,Washington,48.75262,-122.46965700000001
523,1000940,Bellville Farmers Market,Bellville,Ohio,40.6198,-82.5116
524,1009929,Belmar Fresh Market,Lakewood,Colorado,39.7111007,-105.08135520000002
525,1005168,Belmond Area Farmers Market,Belmond,Iowa,42.8478,-93.6155
526,1011488,Belmont Certified Farmers' Market,Belmont,California,37.518817999999996,-122.273595
527,1002064,Belmont Farmers Market,Belmont,New York,42.2489416,-78.0565113
528,1009323,Belmont Farmers Market NC,Belmont,North Carolina,35.2572,-81.0437
529,1001640,Belmont Farmers' Market,Belmont,Massachusetts,42.396577,-71.1738075
530,1000530,Belton Farmers Market,Belton,South Carolina,34.5268,-82.49600000000001
531,1011363,Belton Farmers Market,Belton ,Missouri,38.808556,-94.52525200000001
532,1003956,Belvidere Farmer's Market,Belvidere,Illinois,42.272038,-88.861885
533,1009956,Belvidere NJ Farmer's Market,Belvidere,New Jersey,40.827259000000005,-75.07649599999999
534,1008877,Belvidere's Hometown Market,Belvidere,Illinois,42.256499100000006,-88.8403969
535,1008722,Bemidji Area Farmers Market,Bemidji ,Minnesota,47.469264,-94.87946600000001
